anio_insc;prov_insc;cau_div;dur_mat;edad_hom;p_etnica_hom;niv_insth;area_resh;edad_muj;p_etnica_muj;niv_instm;area_resm
2;Guayas;MUTUO ACUERDO;14;54;6;3;1;46;6;3;11
2;Guayas;MUTUO ACUERDO;23;52;5;3;1;55;5;3;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;26;47;6;1;1;45;6;1;11
2;Cañar;MUTUO ACUERDO;6;36;6;1;1;55;6;1;11
2;Guayas;MUTUO ACUERDO;23;49;6;3;1;45;6;3;11
2;Guayas;ABANDONO;22;46;6;3;1;45;9;1;11
2;Guayas;MUTUO ACUERDO;13;45;6;3;1;40;6;3;11
2;Guayas;MUTUO ACUERDO;18;46;6;3;1;46;6;3;11
2;Guayas;MUTUO ACUERDO;22;47;6;3;1;45;6;3;11
2;Guayas;MUTUO ACUERDO;8;36;6;1;1;36;6;1;11
2;Orellana;MUTUO ACUERDO;23;44;6;1;1;40;6;1;11
2;Guayas;MUTUO ACUERDO;9;42;6;3;1;38;6;3;11
2;Guayas;ABANDONO;20;38;6;3;1;38;6;3;11
2;Guayas;MUTUO ACUERDO;12;38;6;3;1;37;6;3;11
2;Guayas;MUTUO ACUERDO;10;41;6;5;1;38;6;9;11
2;Guayas;MUTUO ACUERDO;14;37;6;3;1;35;6;3;11
2;Guayas;MUTUO ACUERDO;15;37;6;3;1;37;6;3;11
2;Guayas;ABANDONO;11;38;6;3;1;31;6;3;11
2;Santa Elena;MUTUO ACUERDO;12;37;6;3;1;32;6;3;11
2;Guayas;MUTUO ACUERDO;8;33;6;3;1;27;6;1;11
2;Guayas;MUTUO ACUERDO;6;39;6;9;1;32;6;9;11
2;Guayas;MUTUO ACUERDO;10;36;6;4;1;34;6;1;11
2;Guayas;ABANDONO;7;34;6;3;1;34;6;3;11
2;Guayas;MUTUO ACUERDO;8;35;6;3;1;29;6;3;11
2;Guayas;MUTUO ACUERDO;14;35;6;3;1;35;6;3;11
2;Guayas;MUTUO ACUERDO;1;23;6;1;1;23;6;9;11
2;Guayas;MUTUO ACUERDO;7;34;6;3;1;31;6;3;11
2;Guayas;ABANDONO;9;33;6;3;1;39;6;3;11
2;Pichincha;MUTUO ACUERDO;12;33;6;8;1;36;6;9;11
2;Guayas;MUTUO ACUERDO;10;33;6;3;1;28;6;3;11
2;Guayas;MUTUO ACUERDO;5;31;6;3;1;30;6;3;11
2;Guayas;ABANDONO;9;30;6;3;1;29;6;3;11
2;Guayas;MUTUO ACUERDO;10;30;6;1;1;31;6;1;11
2;Guayas;MUTUO ACUERDO;3;42;6;3;1;35;6;3;11
2;Guayas;MUTUO ACUERDO;5;41;8;3;1;37;6;3;11
2;Imbabura;ABANDONO;24;50;6;3;1;45;6;3;11
2;Imbabura;MUTUO ACUERDO;6;49;6;3;1;56;6;3;11
2;Imbabura;MUTUO ACUERDO;8;37;6;4;1;33;6;4;11
2;Loja;MUTUO ACUERDO;26;56;6;9;1;48;6;9;11
2;Loja;ABANDONO;12;53;6;3;0;39;6;3;11
2;Loja;MUTUO ACUERDO;19;48;6;3;1;40;6;3;10
2;Loja;ABANDONO;16;41;6;9;1;37;6;9;11
2;Loja;ABANDONO;10;40;6;4;0;31;6;4;10
2;Loja;MUTUO ACUERDO;9;33;6;9;1;31;6;9;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;2;33;6;2;1;36;6;2;11
2;Guayas;ABANDONO;30;59;6;3;1;66;6;3;11
2;Los Ríos;MUTUO ACUERDO;7;34;6;0;1;31;6;0;11
2;Los Ríos;MUTUO ACUERDO;0;28;6;9;1;30;6;9;11
2;Manabí;MUTUO ACUERDO;33;61;6;9;1;57;6;2;11
2;Manabí;MUTUO ACUERDO;32;62;6;2;1;58;6;2;11
2;Los Ríos;MUTUO ACUERDO;39;62;6;2;1;59;6;2;11
2;Manabí;ABANDONO;7;66;6;2;1;49;6;9;11
2;Guayas;MUTUO ACUERDO;17;58;6;4;1;56;6;4;11
2;Manabí;ABANDONO;35;58;6;3;1;55;6;2;11
2;Guayas;ABANDONO;34;55;6;4;1;59;6;3;11
2;Manabí;ABANDONO;36;56;6;1;1;52;6;1;10
2;Guayas;MUTUO ACUERDO;4;51;6;3;1;46;5;3;11
2;Manabí;MUTUO ACUERDO;25;50;6;1;1;48;6;9;11
2;Manabí;MUTUO ACUERDO;24;47;6;1;1;43;6;1;11
2;Manabí;MUTUO ACUERDO;28;44;6;2;1;44;6;4;11
2;Manabí;ABANDONO;17;41;6;9;1;41;6;9;11
2;Manabí;ABANDONO;28;51;5;7;0;48;6;2;11
2;Manabí;ABANDONO;12;45;6;3;1;43;6;9;11
2;Manabí;ABANDONO;13;45;6;1;1;34;6;1;11
2;Manabí;FALTA DE ARMONIA;22;44;6;4;1;42;6;1;11
2;Manabí;ABANDONO;19;44;6;2;0;37;6;4;11
2;Cañar;ABANDONO;19;43;6;4;1;43;6;4;11
2;Manabí;ABANDONO;17;36;6;2;1;30;6;2;11
2;Manabí;MUTUO ACUERDO;9;33;6;9;1;33;6;9;11
2;Manabí;ABANDONO;9;32;6;0;1;26;6;1;11
2;Guayas;ABANDONO;3;33;6;3;1;29;6;3;11
2;Pichincha;MUTUO ACUERDO;25;50;6;1;1;45;6;1;11
2;Morona Santiago;ABANDONO;5;43;6;3;1;41;6;3;11
2;Pichincha;ABANDONO;2;66;6;1;1;63;6;2;11
2;Imbabura;ABANDONO;40;65;6;4;1;58;6;4;11
2;Chimborazo;ABANDONO;31;63;6;8;1;59;6;1;11
2;Pichincha;MUTUO ACUERDO;20;62;6;8;1;50;6;8;11
2;Pichincha;MUTUO ACUERDO;21;51;6;8;1;46;6;8;11
2;Pichincha;MUTUO ACUERDO;32;57;6;3;1;51;6;1;11
2;Pichincha;ABANDONO;38;57;6;2;1;57;6;11;10
2;Sucumbíos;ABANDONO;37;72;6;4;1;55;6;2;11
2;Pichincha;MUTUO ACUERDO;31;54;6;1;1;54;6;1;11
2;Pichincha;MUTUO ACUERDO;20;51;6;9;1;42;6;1;11
2;Guayas;MUTUO ACUERDO;21;56;6;3;1;41;6;3;11
2;Pichincha;ABANDONO;15;49;5;1;0;39;6;1;10
2;Pichincha;MUTUO ACUERDO;12;61;6;1;1;41;6;1;11
2;Pichincha;MUTUO ACUERDO;20;46;6;1;1;40;6;1;11
2;Pichincha;MUTUO ACUERDO;23;51;6;1;1;47;6;8;11
2;Pichincha;MUTUO ACUERDO;23;49;6;2;1;42;6;2;11
2;Pichincha;MUTUO ACUERDO;26;49;6;2;1;44;6;2;11
2;Pichincha;ABANDONO;24;49;6;3;1;57;6;2;11
2;Pichincha;ABANDONO;24;47;6;1;1;43;6;1;11
2;Pichincha;MUTUO ACUERDO;28;48;6;1;1;49;6;1;11
2;Pichincha;ABANDONO;18;45;6;1;1;44;6;1;10
2;Pichincha;ABANDONO;21;46;6;9;1;44;6;9;11
2;Pichincha;MUTUO ACUERDO;21;43;6;1;0;42;6;1;10
2;Sucumbíos;MUTUO ACUERDO;23;46;6;1;1;41;6;1;11
2;Pichincha;MUTUO ACUERDO;7;37;6;1;1;32;6;1;11
2;Pichincha;ABANDONO;17;45;6;1;0;40;6;1;10
2;Pichincha;ABANDONO;22;46;6;1;0;44;6;2;11
2;Pichincha;MUTUO ACUERDO;22;43;6;8;1;37;6;1;11
2;Pichincha;MUTUO ACUERDO;13;45;6;8;1;45;6;8;10
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;18;45;6;3;1;38;6;1;11
2;Pichincha;MUTUO ACUERDO;20;42;6;1;1;41;6;1;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;24;44;6;2;1;49;6;2;11
2;Pichincha;MUTUO ACUERDO;15;44;6;1;1;32;6;9;11
2;Pichincha;MUTUO ACUERDO;18;53;6;9;1;45;6;8;11
2;Pichincha;MUTUO ACUERDO;21;42;6;1;0;41;6;1;10
2;Pichincha;MUTUO ACUERDO;20;43;6;1;1;41;6;8;10
2;Pichincha;MUTUO ACUERDO;12;41;6;3;0;36;6;1;11
2;Pichincha;MUTUO ACUERDO;0;41;6;8;1;25;6;1;11
2;Pichincha;MUTUO ACUERDO;10;41;6;2;0;34;6;2;10
2;Pichincha;MUTUO ACUERDO;1;32;6;9;1;32;6;8;11
2;Pichincha;MUTUO ACUERDO;15;39;6;1;1;39;6;1;11
2;Pichincha;ABANDONO;5;33;6;1;1;34;6;1;11
2;Pichincha;MUTUO ACUERDO;4;26;6;9;1;27;6;9;11
2;Pichincha;ABANDONO;14;39;6;1;1;33;6;3;11
2;Pichincha;ABANDONO;2;30;6;9;0;29;6;9;10
2;Pichincha;ABANDONO;5;37;6;1;1;28;6;1;11
2;Pichincha;MUTUO ACUERDO;9;31;6;9;1;34;6;2;11
2;Pichincha;MUTUO ACUERDO;0;29;6;9;1;27;6;9;11
2;Pichincha;MUTUO ACUERDO;2;30;6;9;1;25;6;9;11
2;Bolívar;ABANDONO;6;36;6;1;1;40;6;2;11
2;Pichincha;ABANDONO;10;35;6;8;1;38;6;9;10
2;Pichincha;MUTUO ACUERDO;8;35;6;1;1;33;6;3;11
2;Carchi;MUTUO ACUERDO;9;35;9;1;1;32;9;1;11
2;Pichincha;MUTUO ACUERDO;14;34;6;9;1;36;6;1;11
2;Pichincha;ABANDONO;4;31;6;1;1;27;6;1;11
2;Pichincha;MUTUO ACUERDO;3;33;6;1;1;37;6;9;10
2;Cañar;ABANDONO;4;27;6;1;1;25;6;1;11
2;Pichincha;MUTUO ACUERDO;8;33;6;9;0;35;6;1;11
2;Chimborazo;MUTUO ACUERDO;13;32;6;4;1;33;6;4;11
2;Pichincha;MUTUO ACUERDO;2;28;6;1;1;29;6;1;11
2;Pichincha;MUTUO ACUERDO;9;30;6;1;1;32;6;1;11
2;Pichincha;MUTUO ACUERDO;5;32;6;1;1;24;6;1;11
2;Pichincha;MUTUO ACUERDO;16;35;6;1;1;38;6;9;11
2;Esmeraldas;ADULTERIO;9;30;4;2;1;54;6;4;11
2;Pichincha;MUTUO ACUERDO;5;44;6;3;1;41;6;9;11
2;Pichincha;MUTUO ACUERDO;37;68;6;9;0;66;6;9;11
2;Tungurahua;MUTUO ACUERDO;21;41;6;9;0;42;6;9;11
2;Tungurahua;MUTUO ACUERDO;28;51;6;4;1;51;6;4;11
2;Tungurahua;MUTUO ACUERDO;16;44;4;6;1;38;6;2;11
2;Tungurahua;MUTUO ACUERDO;10;41;6;9;1;29;6;3;11
2;Tungurahua;DESCONOCIDO;3;37;6;9;1;25;6;9;11
2;Tungurahua;MUTUO ACUERDO;21;41;6;4;0;39;6;3;10
2;Tungurahua;MUTUO ACUERDO;20;41;6;3;1;46;6;4;10
2;Tungurahua;ABANDONO;18;38;6;2;1;41;6;9;11
2;Tungurahua;ABANDONO;9;30;6;2;0;33;6;2;11
2;Tungurahua;ABANDONO;5;34;6;9;1;26;6;1;10
2;Tungurahua;MUTUO ACUERDO;6;31;6;2;1;29;6;1;11
2;Tungurahua;MUTUO ACUERDO;12;28;6;3;1;31;6;3;11
2;Tungurahua;ABANDONO;7;27;6;2;0;28;6;2;10
2;Tungurahua;AMENAZA CONTRA LA VIDA;4;27;6;1;1;25;6;1;11
2;Morona Santiago;ABANDONO;9;40;Afroecuatoriano/Afrodescendiente;9;0;30;6;1;11
2;Sucumbíos;ABANDONO;15;41;6;1;1;36;6;1;10
2;Sucumbíos;MUTUO ACUERDO;8;33;6;1;1;26;6;2;11
2;Pichincha;MUTUO ACUERDO;5;26;6;1;1;36;6;9;11
2;Pichincha;MUTUO ACUERDO;7;39;8;3;1;54;6;9;11
2;Pichincha;ABANDONO;8;58;6;1;1;38;6;1;11
2;Azuay;ABANDONO;6;59;6;9;1;62;6;9;11
2;Azuay;MUTUO ACUERDO;17;49;6;3;1;44;6;4;11
2;Azuay;MUTUO ACUERDO;15;42;6;3;1;41;6;3;11
2;Azuay;ABANDONO;22;45;6;2;1;39;6;2;11
2;Azuay;MUTUO ACUERDO;23;46;6;1;1;51;6;3;11
2;Azuay;MUTUO ACUERDO;15;35;6;5;1;37;6;9;10
2;Azuay;ABANDONO;20;41;6;2;0;39;6;3;10
2;Azuay;ABANDONO;19;36;6;4;1;37;6;3;11
2;Azuay;MUTUO ACUERDO;8;30;6;9;1;27;6;9;11
2;Azuay;MUTUO ACUERDO;3;29;6;9;1;27;6;9;11
2;Azuay;MUTUO ACUERDO;12;35;6;4;0;28;6;4;10
2;Azuay;ABANDONO;9;28;6;3;1;29;6;3;10
2;Azuay;MUTUO ACUERDO;12;30;6;2;0;29;5;2;10
2;Azuay;MUTUO ACUERDO;1;24;6;1;1;23;6;1;11
2;Azuay;MUTUO ACUERDO;2;36;6;3;1;21;6;1;11
2;Imbabura;MUTUO ACUERDO;40;68;6;4;1;65;6;4;11
2;Bolívar;ABANDONO;35;56;6;2;1;55;6;2;11
2;Bolívar;ABANDONO;5;32;6;1;1;31;6;1;11
2;Bolívar;FALTA DE ARMONIA;14;35;6;1;1;31;6;1;11
2;Pichincha;MUTUO ACUERDO;5;24;6;2;0;28;6;1;10
2;Cañar;ABANDONO;3;46;6;1;1;42;6;1;11
2;Cañar;FALTA DE ARMONIA;19;47;6;4;1;48;6;4;11
2;Cañar;MUTUO ACUERDO;20;41;6;1;1;37;6;1;11
2;Cañar;ABANDONO;20;42;6;1;0;46;6;4;11
2;Azuay;MUTUO ACUERDO;14;35;6;3;1;38;7;8;11
2;Cañar;ABANDONO;14;36;6;4;0;34;6;4;11
2;Cañar;MUTUO ACUERDO;5;30;6;1;1;21;6;1;11
2;Carchi;MUTUO ACUERDO;6;33;9;1;1;32;9;1;11
2;Pichincha;ABANDONO;2;28;6;1;1;34;6;1;11
2;Imbabura;MUTUO ACUERDO;13;38;6;4;1;40;6;4;11
2;Carchi;ABANDONO;13;36;9;1;1;31;9;1;11
2;Carchi;MUTUO ACUERDO;3;29;9;0;1;26;9;0;11
2;Pichincha;ABANDONO;31;56;6;8;1;58;6;3;11
2;Cotopaxi;ABANDONO;29;48;6;1;1;48;6;3;11
2;Cotopaxi;MUTUO ACUERDO;18;36;6;4;0;40;6;4;10
2;Cotopaxi;ABANDONO;3;27;Afroecuatoriano/Afrodescendiente;3;0;23;1;3;11
2;Pichincha;MUTUO ACUERDO;6;24;6;2;1;26;6;2;11
2;Chimborazo;MUTUO ACUERDO;2;60;6;9;1;35;6;9;11
2;Chimborazo;ABANDONO;35;56;6;4;1;53;6;4;11
2;Chimborazo;ABANDONO;35;52;6;3;0;54;6;3;10
2;Chimborazo;DESCONOCIDO;5;28;6;4;1;26;7;3;11
2;El Oro;MUTUO ACUERDO;48;73;6;9;1;72;6;3;11
2;El Oro;ABANDONO;40;62;6;4;1;55;6;4;11
2;El Oro;MUTUO ACUERDO;32;56;6;3;1;55;6;3;11
2;El Oro;ABANDONO;24;54;6;3;1;57;6;3;11
2;Pichincha;ABANDONO;12;52;6;9;1;42;6;9;11
2;El Oro;ABANDONO;9;51;6;4;1;47;6;3;11
2;El Oro;MUTUO ACUERDO;27;50;6;3;1;42;6;3;11
2;El Oro;ABANDONO;14;32;6;4;1;48;6;4;11
2;El Oro;MUTUO ACUERDO;11;39;6;3;1;37;6;9;11
2;El Oro;MUTUO ACUERDO;18;40;6;3;1;39;6;3;11
2;El Oro;MUTUO ACUERDO;15;37;6;3;1;34;6;9;11
2;El Oro;ABANDONO;9;36;6;3;0;39;6;3;11
2;Guayas;ABANDONO;9;30;6;3;1;29;6;3;11
2;El Oro;MUTUO ACUERDO;6;28;6;3;1;25;6;3;11
2;El Oro;ABANDONO;11;32;6;3;1;31;6;3;11
2;El Oro;MUTUO ACUERDO;10;31;6;3;1;30;6;9;11
2;El Oro;MUTUO ACUERDO;5;27;6;9;1;27;6;9;11
2;El Oro;MUTUO ACUERDO;3;24;6;3;1;23;6;3;11
2;Azuay;MUTUO ACUERDO;19;44;6;1;1;44;6;1;11
2;Esmeraldas;FALTA DE ARMONIA;15;39;4;2;1;34;6;9;11
2;Guayas;MUTUO ACUERDO;18;38;6;3;1;51;6;3;11
2;Pichincha;MUTUO ACUERDO;15;38;Montubio;1;0;32;6;1;10
2;Manabí;MUTUO ACUERDO;6;33;6;1;1;21;6;1;11
2;Manabí;ABANDONO;56;76;6;2;1;70;6;4;11
2;Guayas;MUTUO ACUERDO;0;72;6;3;1;83;6;3;11
2;Guayas;MUTUO ACUERDO;37;60;6;3;1;55;6;3;11
2;Guayas;ABANDONO;20;61;6;3;1;60;6;3;11
2;Guayas;ABANDONO;30;57;6;3;1;48;6;3;11
2;Guayas;MUTUO ACUERDO;35;56;6;3;1;55;6;3;11
2;Guayas;MUTUO ACUERDO;16;46;6;3;1;36;6;3;11
2;Guayas;ABANDONO;27;50;6;3;1;56;6;3;11
2;Guayas;MUTUO ACUERDO;16;44;6;3;1;36;5;3;11
2;Santa Elena;MUTUO ACUERDO;23;51;6;9;0;44;6;1;10
2;Manabí;MUTUO ACUERDO;24;48;6;2;1;38;6;11;10
2;Santa Elena;MUTUO ACUERDO;13;39;6;1;1;35;6;1;11
2;Esmeraldas;ADULTERIO;15;46;6;2;1;42;6;9;11
2;Guayas;MUTUO ACUERDO;1;44;6;1;1;32;6;3;11
2;Azuay;MUTUO ACUERDO;19;43;6;2;0;39;6;2;10
2;Guayas;ABANDONO;8;43;6;1;1;29;6;3;11
2;Guayas;ABANDONO;8;43;6;3;1;41;6;3;11
2;Guayas;MUTUO ACUERDO;20;42;6;3;1;37;6;3;11
2;Guayas;MUTUO ACUERDO;9;37;6;3;1;27;5;3;11
2;Guayas;ABANDONO;7;39;6;1;1;32;6;9;11
2;Guayas;ABANDONO;20;39;6;1;1;41;6;3;11
2;Manabí;MUTUO ACUERDO;9;40;6;1;1;29;6;1;11
2;Guayas;MUTUO ACUERDO;4;26;6;3;1;28;6;3;11
2;Guayas;ABANDONO;13;39;9;1;1;38;6;3;11
2;Azuay;ABANDONO;10;39;6;4;1;38;6;3;11
2;Guayas;MUTUO ACUERDO;9;37;6;3;1;34;6;3;11
2;Azuay;MUTUO ACUERDO;20;41;6;9;1;45;6;5;11
2;Guayas;ABANDONO;11;38;6;3;1;41;5;3;11
2;Guayas;ABANDONO;3;30;6;3;1;27;6;3;11
2;Guayas;MUTUO ACUERDO;1;29;6;3;1;29;6;3;11
2;Guayas;MUTUO ACUERDO;4;33;9;0;1;31;6;9;11
2;Guayas;ABANDONO;12;32;6;3;1;33;6;3;11
2;Guayas;MUTUO ACUERDO;7;31;6;3;1;27;6;3;11
2;Guayas;MUTUO ACUERDO;9;29;6;1;1;28;6;3;11
2;Guayas;MUTUO ACUERDO;5;28;6;3;1;24;6;3;11
2;Guayas;MUTUO ACUERDO;5;27;6;1;1;29;6;1;11
2;Guayas;MUTUO ACUERDO;3;26;6;9;1;24;6;9;11
2;Guayas;MUTUO ACUERDO;4;26;6;3;1;23;6;3;11
2;Chimborazo;ABANDONO;26;68;Afroecuatoriano/Afrodescendiente;4;1;50;1;4;11
2;Imbabura;MUTUO ACUERDO;2;57;6;4;1;52;6;4;11
2;Imbabura;ABANDONO;7;52;6;1;1;53;6;3;11
2;Pichincha;MUTUO ACUERDO;25;47;6;4;1;49;6;9;11
2;Imbabura;MUTUO ACUERDO;21;40;9;3;1;40;9;2;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;12;39;5;2;1;34;5;2;11
2;Imbabura;ABANDONO;10;28;Afroecuatoriano/Afrodescendiente;3;1;28;1;3;11
2;Imbabura;MUTUO ACUERDO;4;30;6;3;1;27;6;3;11
2;Imbabura;MUTUO ACUERDO;6;27;9;3;1;30;9;2;11
2;Pichincha;MUTUO ACUERDO;27;55;6;9;1;53;6;8;11
2;Sucumbíos;MUTUO ACUERDO;31;54;6;1;1;49;6;2;11
2;Loja;ABANDONO;27;48;6;3;1;49;6;4;11
2;Guayas;MUTUO ACUERDO;26;47;6;3;1;46;6;3;11
2;Pichincha;MUTUO ACUERDO;24;46;9;8;1;46;9;8;11
2;Loja;MUTUO ACUERDO;23;44;6;4;1;41;6;3;10
2;Guayas;MUTUO ACUERDO;6;44;6;3;1;36;6;3;11
2;Loja;MUTUO ACUERDO;16;35;6;3;1;41;6;3;11
2;Loja;MUTUO ACUERDO;3;27;6;1;1;27;6;9;11
2;Loja;MUTUO ACUERDO;12;32;6;4;1;30;6;4;11
2;Carchi;ABANDONO;46;74;6;1;0;65;6;2;11
2;Galápagos;MUTUO ACUERDO;8;53;6;2;1;48;6;1;11
2;Manabí;MUTUO ACUERDO;22;47;6;3;1;38;6;4;11
2;Guayas;MUTUO ACUERDO;4;46;6;3;1;45;6;3;11
2;Guayas;MUTUO ACUERDO;6;28;6;3;1;24;6;3;11
2;Los Ríos;FALTA DE ARMONIA;9;35;6;8;1;31;5;8;11
2;El Oro;ABANDONO;8;42;6;3;1;27;6;4;11
2;Los Ríos;MUTUO ACUERDO;13;36;6;1;1;30;6;1;11
2;Los Ríos;ABANDONO;12;34;6;3;1;28;6;9;11
2;Manabí;MUTUO ACUERDO;34;63;6;9;1;59;6;1;11
2;Manabí;MUTUO ACUERDO;7;58;6;1;1;47;6;1;11
2;Manabí;MUTUO ACUERDO;18;53;6;1;1;39;6;1;10
2;Manabí;ABANDONO;22;51;6;3;1;37;6;2;11
2;Manabí;MUTUO ACUERDO;27;49;6;4;1;46;6;1;11
2;Manabí;MUTUO ACUERDO;30;49;6;1;1;48;6;3;11
2;Manabí;MUTUO ACUERDO;23;49;6;4;0;43;6;1;10
2;Manabí;ABANDONO;29;49;6;2;0;54;6;1;10
2;Manabí;ABANDONO;13;38;6;2;1;38;6;1;11
2;Manabí;MUTUO ACUERDO;14;46;6;1;1;35;6;1;11
2;Manabí;MUTUO ACUERDO;27;44;6;1;1;45;6;1;11
2;Azuay;MUTUO ACUERDO;11;34;6;4;1;30;6;3;11
2;Manabí;MUTUO ACUERDO;27;44;6;3;1;50;6;1;11
2;Manabí;MUTUO ACUERDO;10;36;6;1;1;32;6;1;11
2;Manabí;MUTUO ACUERDO;24;44;6;1;1;45;6;1;11
2;Manabí;MUTUO ACUERDO;17;42;6;2;1;37;6;2;11
2;Manabí;MUTUO ACUERDO;14;41;6;9;1;35;6;9;11
2;Manabí;MUTUO ACUERDO;0;40;6;9;1;41;6;9;11
2;Manabí;ABANDONO;16;40;6;4;1;33;6;1;10
2;Manabí;ABANDONO;13;35;6;1;1;30;6;9;11
2;Manabí;ABANDONO;12;37;6;1;1;32;5;1;11
2;Pichincha;MUTUO ACUERDO;10;35;6;1;1;35;6;1;11
2;Manabí;MUTUO ACUERDO;2;31;6;1;1;28;6;9;11
2;Manabí;ABANDONO;7;32;6;2;1;30;6;1;11
2;Manabí;MUTUO ACUERDO;6;26;6;2;1;24;6;3;11
2;Morona Santiago;MUTUO ACUERDO;25;52;6;1;1;45;6;1;11
2;Morona Santiago;MUTUO ACUERDO;12;34;6;1;1;34;6;1;11
2;Morona Santiago;MUTUO ACUERDO;9;29;Afroecuatoriano/Afrodescendiente;2;0;27;6;4;11
2;Pichincha;ABANDONO;22;48;6;1;1;47;6;9;11
2;Napo;MUTUO ACUERDO;23;47;6;4;1;37;6;4;11
2;Pastaza;MUTUO ACUERDO;7;47;6;3;1;34;6;3;11
2;Pastaza;ABANDONO;7;34;6;1;1;28;6;1;11
2;Pichincha;MUTUO ACUERDO;3;78;6;1;0;63;6;1;10
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;44;67;6;4;1;64;6;4;11
2;Pichincha;ABANDONO;40;65;6;1;1;60;6;4;11
2;Imbabura;ABANDONO;37;64;6;4;1;64;6;4;11
2;Pichincha;MUTUO ACUERDO;34;63;6;2;1;58;6;1;11
2;Pichincha;ABANDONO;26;59;6;8;1;53;6;8;11
2;Pichincha;ABANDONO;29;62;6;9;1;59;6;1;11
2;Pichincha;MUTUO ACUERDO;36;60;6;2;0;63;6;2;10
2;Pichincha;MUTUO ACUERDO;33;56;6;1;1;59;6;1;10
2;Pichincha;ABANDONO;19;39;6;1;1;48;6;8;11
2;Pichincha;ABANDONO;30;52;6;1;1;57;6;9;11
2;Pichincha;MUTUO ACUERDO;22;52;6;1;1;39;6;1;11
2;Pichincha;ABANDONO;36;55;6;3;1;61;6;1;11
2;Pichincha;MUTUO ACUERDO;36;62;6;1;0;52;6;1;10
2;Pichincha;ABANDONO;27;53;6;3;1;54;6;3;11
2;Pichincha;MUTUO ACUERDO;19;54;6;1;0;46;6;1;10
2;Pichincha;ABANDONO;30;51;6;1;1;60;6;1;11
2;Pichincha;MUTUO ACUERDO;20;53;6;1;1;42;6;11;11
2;Pichincha;MUTUO ACUERDO;20;52;6;1;1;43;6;4;11
2;Chimborazo;MUTUO ACUERDO;17;38;6;1;1;38;6;1;11
2;Pichincha;ABANDONO;11;48;6;1;1;38;6;1;11
2;Pichincha;MUTUO ACUERDO;26;48;6;9;1;53;6;1;11
2;Pichincha;MUTUO ACUERDO;10;43;6;1;0;30;6;1;11
2;Pichincha;MUTUO ACUERDO;22;45;6;1;1;44;6;1;11
2;Pichincha;MUTUO ACUERDO;13;45;6;1;1;46;6;8;10
2;Pichincha;MUTUO ACUERDO;7;40;6;1;1;41;6;9;11
2;Pichincha;MUTUO ACUERDO;21;49;6;1;1;45;6;8;11
2;Tungurahua;MUTUO ACUERDO;9;36;4;4;1;28;6;4;11
2;Pichincha;MUTUO ACUERDO;18;46;6;1;0;46;6;1;10
2;Pichincha;MUTUO ACUERDO;16;41;6;4;1;35;6;3;11
2;Pichincha;MUTUO ACUERDO;8;40;6;8;1;39;6;9;11
2;Pichincha;MUTUO ACUERDO;9;39;6;8;1;40;6;9;11
2;Imbabura;MUTUO ACUERDO;2;46;6;4;1;37;6;4;11
2;Manabí;MUTUO ACUERDO;22;44;6;1;1;45;6;2;11
2;Pichincha;MUTUO ACUERDO;14;45;6;1;0;37;6;1;10
2;Pichincha;MUTUO ACUERDO;4;36;6;2;1;36;6;8;11
2;Pichincha;MUTUO ACUERDO;16;42;6;8;1;41;6;1;11
2;Pichincha;MUTUO ACUERDO;23;42;6;1;1;44;6;1;11
2;Napo;ADULTERIO;7;37;6;3;1;26;6;3;11
2;Pichincha;MUTUO ACUERDO;23;41;6;1;0;40;6;1;11
2;Pichincha;ABANDONO;17;37;6;1;1;34;6;1;11
2;Pichincha;MUTUO ACUERDO;11;37;6;9;1;36;6;1;11
2;Pichincha;MUTUO ACUERDO;8;35;6;8;0;35;6;9;11
2;Pichincha;MUTUO ACUERDO;9;33;6;1;1;34;6;2;10
2;Pichincha;MUTUO ACUERDO;17;38;6;1;0;37;6;1;11
2;Pichincha;MUTUO ACUERDO;5;37;6;1;1;34;6;2;10
2;Pichincha;MUTUO ACUERDO;6;35;6;2;1;44;6;2;11
2;Pichincha;MUTUO ACUERDO;1;32;6;8;1;29;6;9;11
2;Pichincha;MUTUO ACUERDO;10;35;6;1;1;30;6;8;11
2;Pichincha;MUTUO ACUERDO;16;34;6;2;1;34;6;9;11
2;Pichincha;MUTUO ACUERDO;9;35;6;1;1;31;6;1;11
2;Pichincha;MUTUO ACUERDO;7;29;6;1;0;31;6;1;10
2;Pichincha;ABANDONO;10;29;6;1;0;33;6;1;10
2;Pichincha;ABANDONO;8;30;6;1;0;29;6;1;11
2;Pichincha;MUTUO ACUERDO;0;33;6;1;0;41;6;1;10
2;Pichincha;MUTUO ACUERDO;14;33;6;1;1;34;6;1;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;5;29;6;9;1;28;6;9;11
2;Pichincha;MUTUO ACUERDO;8;28;6;1;0;23;6;1;10
2;Pichincha;MUTUO ACUERDO;10;31;6;1;1;31;6;2;11
2;Pichincha;ABANDONO;2;30;6;8;1;30;6;8;11
